state,year,cjars,prcnt_coverage,coverage,prcnt_coverage_adj_fe,prcnt_coverage_adj_mi
TX,2015,par,100,full,NA,NA
TX,2016,par,100,full,NA,NA
TX,2017,par,100,full,NA,NA
TX,2018,par,75,partial,NA,NA
TX,2004,pro,91.66666666666666,partial,NA,NA
TX,2005,pro,100,full,NA,NA
TX,2006,pro,100,full,NA,NA
TX,2007,pro,100,full,NA,NA
TX,2008,pro,100,full,NA,NA
TX,2009,pro,100,full,NA,NA
TX,2010,pro,100,full,NA,NA
TX,2011,pro,100,full,NA,NA
TX,2012,pro,100,full,NA,NA
TX,2013,pro,100,full,NA,NA
TX,2014,pro,100,full,NA,NA
TX,2015,pro,100,full,NA,NA
TX,2016,pro,100,full,NA,NA
TX,2017,pro,100,full,NA,NA
TX,2018,pro,75,partial,NA,NA
TX,2020,pro,8.333333333333332,partial,NA,NA
WI,1981,adj,NA,partialFelony_noMisd,1.3888888888888888,NA
WI,1982,adj,NA,partialFelony_noMisd,2.662037037037037,NA
WI,1983,adj,NA,partial,2.7777777777777777,1.3888888888888888
WI,1984,adj,NA,partial,2.7777777777777777,1.3888888888888888
WI,1985,adj,NA,partial,2.7777777777777777,1.3888888888888888
WI,1986,adj,NA,partial,2.7777777777777777,1.3888888888888888
WI,1987,adj,NA,partial,2.7777777777777777,1.3888888888888888
WI,1988,adj,NA,partial,6.944444444444445,1.3888888888888888
WI,1989,adj,NA,partial,13.657407407407407,1.3888888888888888
WI,1990,adj,NA,partial,15.277777777777779,1.3888888888888888
WI,1991,adj,NA,partial,25,2.7777777777777777
WI,1992,adj,NA,partial,58.79629629629629,5.555555555555555
WI,1993,adj,NA,partial,73.49537037037037,6.944444444444445
WI,1994,adj,NA,partial,84.375,6.944444444444445
WI,1995,adj,NA,partial,93.05555555555556,8.333333333333332
WI,1996,adj,NA,partial,94.44444444444444,8.333333333333332
WI,1997,adj,NA,partial,95.83333333333334,17.939814814814813
WI,1998,adj,NA,partial,98.61111111111111,67.82407407407408
WI,1999,adj,NA,partial,98.61111111111111,99.18981481481481
WI,2000,adj,NA,partialFelony_fullMisd,98.61111111111111,100
WI,2001,adj,NA,partialFelony_fullMisd,98.61111111111111,100
WI,2002,adj,NA,partialFelony_fullMisd,98.61111111111111,100
WI,2003,adj,NA,partialFelony_fullMisd,98.61111111111111,100
WI,2004,adj,NA,partialFelony_fullMisd,98.61111111111111,100
WI,2005,adj,NA,partialFelony_fullMisd,98.61111111111111,100
WI,2006,adj,NA,partialFelony_fullMisd,99.65277777777779,100
WI,2007,adj,NA,full,100,100
WI,2008,adj,NA,full,100,100
WI,2009,adj,NA,full,100,100
WI,2010,adj,NA,full,100,100
WI,2011,adj,NA,full,100,100
WI,2012,adj,NA,full,100,100
WI,2013,adj,NA,full,100,100
WI,2014,adj,NA,full,100,100
WI,2015,adj,NA,full,100,100
WI,2016,adj,NA,full,100,100
WI,2017,adj,NA,full,100,100
WI,2018,adj,NA,partial,98.8425925925926,99.18981481481481
WI,2019,adj,NA,partial,77.31481481481481,79.39814814814815
WI,1990,inc,100,full,NA,NA
WI,1991,inc,100,full,NA,NA
WI,1992,inc,100,full,NA,NA
WI,1993,inc,100,full,NA,NA
WI,1994,inc,100,full,NA,NA
WI,1995,inc,100,full,NA,NA
WI,1996,inc,100,full,NA,NA
WI,1997,inc,100,full,NA,NA
WI,1998,inc,100,full,NA,NA
WI,1999,inc,100,full,NA,NA
WI,2000,inc,100,full,NA,NA
WI,2001,inc,100,full,NA,NA
WI,2002,inc,100,full,NA,NA
WI,2003,inc,100,full,NA,NA
WI,2004,inc,100,full,NA,NA
WI,2005,inc,100,full,NA,NA
WI,2006,inc,100,full,NA,NA
WI,2007,inc,100,full,NA,NA
WI,2008,inc,100,full,NA,NA
WI,2009,inc,100,full,NA,NA
WI,2010,inc,100,full,NA,NA
WI,2011,inc,100,full,NA,NA
WI,2012,inc,100,full,NA,NA
WI,2013,inc,100,full,NA,NA
WI,2014,inc,100,full,NA,NA
WI,2015,inc,100,full,NA,NA
WI,2016,inc,100,full,NA,NA
WI,2017,inc,100,full,NA,NA
WI,2018,inc,100,full,NA,NA
WI,2019,inc,100,full,NA,NA
WI,2020,inc,100,full,NA,NA
WI,2021,inc,100,full,NA,NA
WI,2022,inc,75,partial,NA,NA
WI,1990,pro,100,full,NA,NA
WI,1991,pro,100,full,NA,NA
WI,1992,pro,100,full,NA,NA
WI,1993,pro,100,full,NA,NA
WI,1994,pro,100,full,NA,NA
WI,1995,pro,100,full,NA,NA
WI,1996,pro,100,full,NA,NA
WI,1997,pro,100,full,NA,NA
WI,1998,pro,100,full,NA,NA
WI,1999,pro,100,full,NA,NA
WI,2000,pro,100,full,NA,NA
WI,2001,pro,100,full,NA,NA
WI,2002,pro,100,full,NA,NA
WI,2003,pro,100,full,NA,NA
WI,2004,pro,100,full,NA,NA
WI,2005,pro,100,full,NA,NA
WI,2006,pro,100,full,NA,NA
WI,2007,pro,100,full,NA,NA
WI,2008,pro,100,full,NA,NA
WI,2009,pro,100,full,NA,NA
WI,2010,pro,100,full,NA,NA
WI,2011,pro,100,full,NA,NA
WI,2012,pro,100,full,NA,NA
WI,2013,pro,100,full,NA,NA
WI,2014,pro,100,full,NA,NA
WI,2015,pro,100,full,NA,NA
WI,2016,pro,100,full,NA,NA
WI,2017,pro,100,full,NA,NA
WI,2018,pro,100,full,NA,NA
WI,2019,pro,100,full,NA,NA
WI,2020,pro,100,full,NA,NA
